time,imu,xaxis,yaxis,zaxis,xaccel,yaccel,zaccel
40713,4,-11.08,6.09,9.58,2.35,1.76,1.01
40729,5,-10.69,0.60,-3.99,-0.34,-0.99,1.78
40745,0,-3.38,-7.14,6.71,0.49,-0.10,0.38
40761,1,-16.61,17.59,2.00,0.24,3.21,-4.37
40776,2,-10.41,6.45,-1.31,-2.36,0.15,0.91
40793,3,-6.27,-11.79,-3.26,1.70,-0.04,-1.29
40808,4,-9.74,-4.15,-0.70,-0.12,1.10,0.88
40825,5,-11.17,3.19,-3.51,0.63,-0.44,2.06
40841,0,-3.72,-7.49,6.00,-0.19,0.06,0.03
40856,1,6.02,7.69,1.38,-1.07,-2.19,2.22
40872,2,-9.23,2.56,-3.22,-1.14,-0.08,0.42
40888,3,-2.47,-5.41,-1.31,-2.10,0.03,2.16
40903,4,-9.81,-1.00,-3.20,-1.16,0.53,0.80
40920,5,-8.12,1.08,-2.74,-1.65,0.13,1.15
40935,0,-4.72,-6.98,5.57,-0.21,-0.11,0.06
40952,1,-3.85,10.26,3.41,-0.28,-1.42,4.37
40967,2,-10.12,-0.09,-2.39,-0.61,0.01,0.59
40983,3,-4.48,-4.53,-1.68,-1.46,-1.00,4.21
41000,4,-7.51,-4.45,-3.70,-0.27,0.65,1.07
41015,5,-4.37,-2.31,-2.54,-0.01,1.44,0.71
41030,0,-4.45,-7.10,5.81,-0.13,-0.07,0.05
41047,1,-12.56,15.22,5.04,0.27,-2.17,4.37
41063,2,-9.27,1.40,-2.75,-0.17,0.08,0.74
41079,3,-9.83,-7.10,-2.84,1.55,-0.89,4.37
41095,4,-9.26,-4.47,-3.26,-0.19,0.12,1.09
41110,5,-6.44,3.51,-1.09,0.56,0.20,-0.37
41126,0,-3.96,-6.94,5.73,-0.23,-0.10,0.03
41142,1,-24.94,1.24,4.16,2.06,-2.87,3.04
41158,2,-9.78,-1.52,-2.51,-0.20,0.11,1.19
41174,3,-9.58,6.30,-2.34,2.10,0.99,1.47
41189,4,-8.31,-4.11,-3.89,-0.64,-0.27,0.65
41205,5,-9.82,12.67,-2.95,0.67,0.60,0.88
41221,0,-4.08,-7.82,5.55,-0.70,0.75,0.51
41237,1,-1.36,34.27,11.27,-2.91,-3.36,-1.71
41254,2,-10.67,1.68,-3.09,-0.76,0.09,1.93
41269,3,-20.10,23.96,17.76,-0.61,0.72,0.28
41285,4,-9.80,-9.88,-4.81,-1.01,-0.55,-0.45
41301,5,-11.99,15.84,-2.20,-0.74,-0.99,-0.70
41317,0,-4.00,-9.07,6.98,-1.15,2.75,3.84
41332,1,-15.72,21.76,1.14,-1.58,0.93,-2.09
41349,2,-15.78,-2.99,3.24,-1.23,-0.15,2.82
41364,3,-6.63,-4.57,-4.23,-0.09,0.78,-1.36
41381,4,-11.87,0.55,-2.73,-0.93,-2.06,-2.50
41397,5,-11.40,3.98,-1.53,0.25,-0.00,-1.11
41412,0,-17.78,-13.47,6.25,0.36,3.59,4.37
41429,1,-4.96,8.49,2.49,-0.08,0.10,-0.15
41444,2,-5.83,9.58,-3.47,-1.30,-0.20,1.47
41460,3,-8.96,-2.75,-2.69,-0.77,0.34,-0.92
41476,4,-11.98,-7.45,-1.70,-0.62,-1.84,-1.79
41492,5,-7.53,-0.53,-5.41,0.34,0.21,-1.01
41508,0,3.47,-9.37,5.22,0.33,-3.25,-1.94
41524,1,-4.03,7.53,4.07,0.12,-0.17,-0.08
41539,2,-1.32,4.12,-2.03,0.43,-0.12,-1.91
41556,3,-9.42,2.13,-0.60,0.37,-0.12,-0.59
41571,4,-8.82,0.45,-0.40,2.17,1.39,-1.19
41587,5,-7.07,2.04,-3.92,0.55,0.17,-0.81
41603,0,-2.59,-9.78,2.80,0.24,-3.56,-4.26
41619,1,-4.03,7.52,4.19,-0.01,-0.13,-0.13
41635,2,-3.07,4.21,-0.31,-0.03,-0.73,-4.22
41651,3,-9.10,0.96,-0.73,-0.15,-0.09,-0.84
41666,4,-5.46,-2.32,-4.81,0.66,2.18,-0.53
41683,5,-8.51,2.03,-4.36,-0.21,-0.37,-0.74
41698,0,-12.61,-13.47,5.11,-0.95,-2.17,-4.37
41714,1,-4.38,7.55,4.06,-0.02,0.05,-0.18
41730,2,-13.28,9.17,-5.56,-1.07,-0.97,-4.37
41746,3,-9.31,-1.52,-0.91,0.00,-0.09,-1.04
41762,4,-6.86,-6.44,1.15,-0.98,-1.33,-0.19
41778,5,-8.78,2.25,-4.05,-0.17,0.31,-0.83
41793,0,-22.58,-0.76,5.00,-2.00,-2.28,-3.21
41810,1,-3.96,7.49,4.23,0.01,-0.12,-0.15
41825,2,-11.23,0.21,-1.97,-1.22,0.21,-2.35
41841,3,-10.15,0.81,-0.11,-0.20,-0.06,-1.44
41857,4,-7.25,-10.96,0.08,-0.39,0.56,-0.20
41873,5,-8.81,2.00,-2.94,-0.19,-0.06,-0.49
41888,0,-15.33,6.97,2.83,2.18,1.77,2.54
41905,1,-4.28,8.81,4.21,0.35,0.76,-1.16
41920,2,-14.34,-12.68,3.85,-0.40,0.76,1.60
41937,3,-15.83,3.81,-0.59,0.66,1.04,-2.72
41952,4,-15.59,-10.14,8.02,0.98,-0.11,0.60
41968,5,-11.74,7.57,-0.30,0.38,-0.85,1.19
41985,0,-7.92,-14.24,1.58,0.85,1.56,1.76
42000,1,-12.29,11.38,5.70,0.25,3.28,-4.37
42016,2,-8.40,5.83,-6.84,0.07,0.74,1.58
42032,3,-10.13,-8.28,-0.55,1.62,1.13,-1.93
42048,4,-9.54,-0.69,-4.58,-1.16,-1.06,1.06
42064,5,-13.83,-0.92,-5.27,1.16,-0.59,1.93
42080,0,-4.27,-6.66,6.56,0.07,-0.02,0.06
42095,1,17.47,0.17,-4.94,0.56,-0.70,-0.39
42112,2,-8.86,2.68,-4.36,1.39,0.65,0.84
42127,3,-0.78,-2.26,3.73,-0.80,-0.09,-0.08
42143,4,-8.24,-0.65,-4.94,-0.46,1.71,0.99
42159,5,-9.38,-1.08,-3.70,-1.38,-0.30,1.63
42175,0,-4.23,-7.05,5.88,-0.28,-0.12,0.03
42191,1,1.50,11.18,2.38,0.28,-1.87,3.91
42207,2,-8.81,-1.05,-1.87,-0.51,0.35,0.48
42222,3,-3.35,-4.91,0.01,-0.35,-1.00,3.53
42239,4,-5.17,-3.78,-4.29,-0.11,-0.15,0.87
42254,5,-7.47,-0.71,-2.30,-0.81,0.40,1.01
42270,0,-4.31,-7.20,5.71,-0.11,-0.07,0.05
42286,1,-9.58,12.15,5.35,0.15,-1.95,4.37
42302,2,-9.12,0.49,-2.03,-0.26,0.18,0.71
42318,3,-6.94,-3.62,-1.46,-1.04,-0.91,4.37
42334,4,-8.51,-2.01,-2.87,0.16,0.45,1.12
42349,5,-7.63,-1.09,-2.85,-0.08,0.19,-0.05
42366,0,-4.48,-7.15,5.65,-0.15,-0.07,0.05
42381,1,-22.54,14.76,7.07,1.03,-2.89,4.37
42397,2,-9.80,-0.73,-2.47,-0.31,-0.04,0.84
42413,3,-11.54,0.88,-2.94,1.40,0.54,4.37
42429,4,-7.89,-5.50,-3.03,-0.59,-0.24,0.80
42445,5,-9.24,14.11,-5.41,0.39,0.05,-0.48
42461,0,-3.89,-7.24,5.71,-0.28,0.03,0.14
42476,1,-25.51,-13.88,-1.84,1.06,-0.49,-0.85
42493,2,-10.39,-0.47,-3.11,-0.04,0.01,1.68
42508,3,-9.09,0.59,-0.43,-1.56,-0.71,-3.01
42524,4,-8.99,-3.04,-4.58,-0.75,-0.16,0.06
42540,5,-13.50,-3.39,-3.19,-0.69,0.79,-0.95
42556,0,-3.86,-9.91,5.36,-0.54,1.67,1.75
42572,1,-17.84,9.23,22.14,-1.71,1.71,-2.52
42588,2,-16.16,-2.26,-1.34,-1.34,0.16,2.40
42604,3,-12.57,-4.70,0.15,-0.91,-0.62,-1.84
42620,4,-10.25,-7.09,-0.00,-0.97,-1.41,-1.67
42636,5,-7.11,-5.82,-7.23,1.66,0.48,-0.38
42651,0,-14.96,-11.46,10.45,-1.36,3.37,4.37
42668,1,-5.36,8.64,3.46,-0.61,0.20,-0.34
42683,2,-11.19,8.21,-4.20,-2.34,0.72,2.19
42700,3,-10.12,-2.44,2.75,-0.35,-0.11,-1.02
42715,4,-11.41,-0.81,-2.13,-0.43,-0.96,-1.99
42731,5,-8.81,0.24,-4.53,0.12,0.09,-0.88
42747,0,17.23,-7.08,-2.85,-2.11,0.22,1.44
42763,1,-4.12,7.85,3.61,0.13,0.00,-0.02
42778,2,-1.15,6.15,-1.65,0.49,-0.67,0.27
42795,3,-9.72,-1.67,-1.13,1.16,0.04,-0.47
42810,4,-9.72,-0.50,-1.58,1.31,0.20,-1.47
42826,5,-8.73,1.96,-3.53,1.01,0.09,-0.84
42842,0,2.03,-6.68,3.92,-0.05,-3.07,-2.96
42858,1,-3.90,7.77,3.75,0.13,-0.20,-0.02
42874,2,-2.00,5.89,-1.24,0.07,-0.88,-3.18
42890,3,-9.75,0.87,-1.11,0.14,-0.14,-0.67
42905,4,-7.46,-0.86,-0.19,1.46,1.89,-0.92
42922,5,-9.11,2.80,-4.53,0.12,-0.34,-0.79
42937,0,-5.95,-10.66,5.35,-0.30,-2.72,-4.37
42953,1,-4.05,7.70,3.93,0.05,0.08,-0.10
42969,2,-8.02,2.15,0.32,2.45,-0.16,-4.37
42985,3,-9.33,0.70,-1.05,-0.13,-0.02,-0.86
43001,4,-6.96,1.37,-0.70,0.32,2.05,0.10
43017,5,-8.85,2.00,-4.10,-0.06,0.07,-0.73
43032,0,-19.34,-14.92,11.40,-1.62,-1.87,-4.37
43049,1,-4.27,7.78,3.79,-0.04,-0.10,-0.18
43064,2,-9.88,-2.02,-2.32,-1.95,0.19,-4.37
43080,3,-9.69,0.89,-1.18,-0.37,-0.08,-1.20
43096,4,-5.11,-12.60,-2.38,-0.41,-0.14,-0.23
43112,5,-7.85,2.14,-4.21,-0.48,0.17,-0.70
43128,0,-25.69,7.03,0.80,-1.47,-0.32,-1.26
43144,1,-3.38,7.81,3.58,-0.08,-0.12,-0.22
43159,2,-7.98,1.90,-2.51,0.42,-0.00,1.30
43176,3,-10.37,0.24,0.05,-0.12,0.07,-1.83
43191,4,-9.51,-2.60,-1.72,0.84,-1.14,0.25
43207,5,-8.93,3.42,-3.53,0.42,-0.33,0.04
43223,0,-3.06,-5.92,8.79,0.13,4.16,1.61
43239,1,-3.27,11.36,5.46,0.59,1.33,-2.12
43255,2,-12.97,2.15,-0.26,4.37,-0.47,2.29
43271,3,-20.30,7.31,2.55,1.14,0.80,-3.18
43286,4,-15.36,-3.76,-5.69,2.74,1.11,-0.44
43303,5,-12.73,5.30,-0.38,0.45,-1.24,1.96
43319,0,-4.09,-5.09,8.03,0.71,0.02,0.27
43334,1,-18.91,16.11,9.11,0.82,3.06,-4.37
43351,2,-8.15,4.73,-2.19,-3.46,0.37,0.87
43366,3,-6.87,-9.58,-5.98,1.44,0.46,-1.59
43383,4,-12.90,-8.38,3.17,-0.58,0.35,0.75
43398,5,-11.75,2.17,-4.27,1.34,-0.83,2.06
43414,0,-4.48,-7.09,5.80,-0.21,-0.08,0.03
43430,1,2.06,15.70,2.55,0.39,-2.05,2.16
43446,2,-8.94,5.44,-4.78,-1.00,0.15,0.63
43461,3,1.78,-1.58,-0.84,-2.32,-0.05,1.43
43478,4,-10.94,-0.52,-2.42,-1.70,1.69,0.81
43493,5,-8.49,-0.72,-2.14,-1.78,-0.05,1.22
43509,0,-4.38,-7.18,5.66,-0.23,-0.06,0.05
43525,1,-1.12,9.91,1.65,0.11,-1.83,4.37
43541,2,-6.56,-0.17,-2.15,-0.16,0.11,0.44
43557,3,-3.59,-4.14,0.79,-0.62,-1.08,4.10
43573,4,-7.51,-2.20,-5.35,-0.92,1.00,0.75
43588,5,-8.07,-1.89,-4.45,-0.23,-0.08,0.78
43605,0,-4.41,-7.33,5.54,-0.10,-0.03,0.05
43620,1,-11.93,13.81,6.17,0.21,-2.09,4.37
43636,2,-9.57,1.44,-2.42,-0.23,0.08,0.75
43652,3,-9.55,-5.82,-3.69,0.38,-0.90,4.37
43668,4,-8.97,-3.37,-4.16,0.04,0.24,1.19
43684,5,-5.08,1.96,-2.02,0.20,-0.14,-0.36
43700,0,-4.37,-7.00,5.81,-0.10,-0.11,0.04
43715,1,-27.67,7.73,4.30,0.85,-3.41,3.99
43732,2,-10.00,-0.90,-2.25,-0.10,-0.04,1.02
43747,3,-11.30,4.62,-1.10,1.69,1.38,2.52
43763,4,-8.18,-6.38,-1.04,-0.19,0.13,1.01
43779,5,-11.13,15.62,-3.48,0.41,0.47,0.66
43795,0,-4.13,-7.72,5.47,-0.34,0.48,0.31
43811,1,-64.46,9.17,-49.83,-2.60,0.53,-3.26
43827,2,-10.59,1.19,-3.53,-0.31,0.03,1.91
43842,3,-14.49,17.67,12.14,0.72,0.73,-0.03
43859,4,-10.69,-7.91,-4.11,-1.07,-0.30,-0.35
43875,5,-13.16,11.55,4.12,-1.10,-1.11,-0.75
43890,0,-4.40,-10.46,7.47,-0.65,2.07,3.37
43907,1,-15.37,17.47,6.89,-1.53,1.14,-2.18
43922,2,-16.37,-4.63,2.26,-1.45,-0.01,2.89
43939,3,-7.00,-5.74,-4.53,-1.07,0.65,-1.47
43954,4,-11.45,-1.92,-0.75,-0.93,-1.87,-2.41
43970,5,-7.58,1.24,0.86,1.09,0.92,-1.03
43986,0,-13.35,-13.29,3.72,0.16,3.24,4.37
44002,1,-4.51,8.40,2.82,-0.08,0.15,-0.15
44017,2,-5.64,8.83,-3.25,-3.03,-0.37,1.30
44034,3,-9.39,-3.24,-1.48,-0.85,0.40,-0.85
44049,4,-10.35,-5.94,-1.95,-1.14,-0.89,-2.27
44066,5,-7.27,-0.89,-5.04,0.36,0.09,-0.99
44081,0,4.71,-11.59,5.17,-0.27,-2.31,-2.01
44097,1,-4.15,7.58,4.03,0.10,-0.20,-0.05
44113,2,-0.03,4.05,-1.15,1.31,0.19,-1.38
44129,3,-9.69,1.06,0.02,0.61,0.01,-0.48
44144,4,-9.04,-0.82,0.46,2.18,0.70,-1.25
44161,5,-7.77,2.24,-3.72,1.09,0.04,-0.72
44176,0,-1.58,-8.93,3.83,0.28,-2.54,-4.21
44192,1,-4.11,8.03,4.60,0.20,-0.10,-0.05
44208,2,-3.05,3.87,-0.35,0.55,-1.04,-3.73
44224,3,-9.31,0.83,-0.88,0.18,-0.18,-0.70
44240,4,-7.69,2.75,-3.93,1.16,2.30,-0.58
44256,5,-8.01,2.20,-4.30,-0.15,-0.19,-0.80
44271,0,-10.62,-12.29,5.51,-0.32,-2.33,-4.37
44288,1,-4.06,7.68,3.89,0.06,0.05,-0.14
44303,2,-11.89,6.59,-6.19,0.40,-1.15,-4.37
44319,3,-9.50,-0.69,-0.52,-0.06,-0.08,-0.98
44335,4,-8.17,-2.30,-1.13,-0.45,0.65,-0.05
44351,5,-8.43,1.61,-3.95,-0.50,0.26,-0.85
44367,0,-19.05,-6.96,8.41,-1.64,-2.94,-3.03
44383,1,-4.26,7.54,3.99,-0.01,-0.10,-0.20
44398,2,-12.39,1.70,-3.55,-2.18,0.72,-3.88
44415,3,-9.68,-0.29,-0.57,-0.10,-0.04,-1.22
44430,4,-6.66,-13.21,-2.90,-1.56,-0.11,-0.20
44446,5,-8.79,1.79,-4.25,-0.39,0.13,-0.71
44463,0,-21.44,8.41,0.78,-0.20,-0.33,0.88
44478,1,-3.95,7.54,4.26,0.35,0.32,-0.46
44495,2,-9.44,5.39,-0.37,-0.12,0.31,2.19
44510,3,-11.26,0.05,-0.51,0.13,0.22,-2.03
44526,4,-8.38,1.98,-0.27,-0.33,-0.55,1.26
44542,5,-10.10,7.90,-3.42,0.19,-0.28,0.23
44558,0,-13.13,-0.19,24.09,1.91,2.65,1.74
44573,1,-3.21,11.24,4.28,0.56,2.13,-4.37
44590,2,-10.76,10.19,-7.66,3.80,0.68,2.10
44605,3,-19.47,2.23,1.74,1.05,0.48,-2.76
44622,4,-11.20,14.62,8.15,-0.32,2.42,1.59
44637,5,-10.98,-0.59,-4.62,-0.06,-1.02,2.08
44653,0,-6.44,-10.05,2.56,0.15,0.13,0.16
44669,1,-15.22,16.69,2.36,0.05,3.66,-4.37
44685,2,-11.37,-0.56,3.07,0.19,0.01,1.20
44701,3,-5.46,-12.58,-3.56,0.90,-0.00,-1.02
44717,4,-9.26,-2.72,-2.76,0.14,3.14,0.64
44733,5,-12.22,2.64,-2.97,0.02,-0.35,2.16
44749,0,-4.24,-7.47,5.12,-0.37,-0.29,-0.02
44765,1,5.23,7.43,1.46,-1.45,-3.85,2.39
44780,2,-10.15,-0.79,-0.06,-1.21,-0.06,0.38
44797,3,-1.97,-6.33,-2.08,-1.85,-0.09,2.95
44812,4,-8.25,-5.45,-1.71,-0.72,0.30,0.97
44828,5,-7.52,-1.38,-3.18,-1.79,-0.02,1.18
44844,0,-4.32,-7.30,5.60,-0.15,-0.07,0.05
44860,1,-3.72,10.26,2.17,0.24,-1.97,4.37
44876,2,-9.61,-0.91,-2.48,-0.51,0.20,0.68
44892,3,-4.68,-3.47,-0.50,-1.14,-0.68,4.37
44907,4,-8.95,-3.50,-2.95,-0.86,-0.19,0.76
44924,5,-4.40,-2.63,-3.15,0.40,0.90,0.48
44939,0,-4.30,-7.06,5.77,-0.13,-0.05,0.05
44955,1,-14.77,17.48,7.57,0.46,-1.51,4.37
44971,2,-9.48,1.94,-3.05,-0.04,0.12,0.79
44987,3,-11.94,-1.03,-0.33,1.09,-0.35,4.37
45002,4,-8.07,-3.80,-2.93,0.00,0.57,1.20
45019,5,-7.45,9.25,-1.98,0.10,0.17,-0.76
45034,0,-4.65,-7.07,6.08,-0.13,-0.11,0.03
45051,1,-33.10,-15.82,-3.35,1.47,-1.74,1.64
45066,2,-9.77,-1.96,-2.48,0.01,0.16,1.35
45082,3,-11.16,3.22,-3.26,1.29,-0.20,-0.95
45098,4,-8.00,-4.56,-4.10,0.08,1.34,0.62
45114,5,-5.87,3.35,-4.01,0.14,0.36,1.02
45129,0,-4.03,-8.05,6.05,-0.42,0.87,0.67
45146,1,23.49,-5.09,-8.46,-0.95,2.21,-1.81
45161,2,-13.25,-1.41,-3.28,-0.79,0.22,2.13
45178,3,-8.61,-0.36,-3.76,-4.37,0.33,-1.35
45193,4,-7.67,-9.56,-1.93,-0.72,-0.59,-0.66
45209,5,-8.53,8.75,-13.53,-1.69,1.27,-0.55
45225,0,-6.54,-10.79,8.06,-1.20,3.10,4.37
45241,1,-1.35,13.10,-6.51,-0.97,-0.07,-0.14
45256,2,-13.49,0.76,-2.91,-0.48,0.44,2.56
45273,3,-6.78,-8.45,-1.44,2.07,1.20,-1.05
45288,4,-11.99,0.43,-3.91,0.09,-0.98,-2.21
45305,5,-10.57,-2.15,-5.11,0.51,0.29,-0.96
45321,0,-13.04,-16.55,9.33,-1.10,3.58,4.37
45336,1,-4.25,7.46,4.18,-0.01,0.12,-0.06
45353,2,-4.64,2.92,-0.40,0.63,0.29,1.23
45368,3,-9.54,-3.84,-3.79,0.20,0.01,-0.80
45384,4,-20.78,2.92,-2.11,-0.72,-4.37,-1.46
45400,5,-7.81,-0.45,-5.73,0.38,0.12,-1.09
45416,0,2.94,-5.43,3.81,0.26,-2.91,-2.12
45432,1,-4.30,7.47,4.16,0.12,-0.22,-0.03
45448,2,-1.89,5.71,-2.50,-0.30,-0.54,-2.66
45463,3,-9.15,0.62,-0.23,0.12,0.11,-0.56
45480,4,-7.88,0.42,-0.73,1.95,1.93,-0.87
45495,5,-9.08,2.34,-4.84,0.65,-0.28,-0.84
45511,0,-3.95,-8.51,4.23,0.01,-2.91,-4.37
45527,1,-4.18,7.51,3.88,0.03,-0.05,-0.08
45542,2,-5.14,2.67,0.18,2.20,-0.02,-4.37
45559,3,-9.24,0.30,-0.79,0.04,-0.03,-0.77
45574,4,-8.45,1.71,-0.74,0.25,1.19,-0.50
45590,5,-8.16,1.30,-3.96,-0.11,-0.07,-0.81
45606,0,-15.11,-16.97,9.35,-1.25,-1.55,-4.37
45622,1,-4.38,7.49,3.97,0.07,0.03,-0.14
45637,2,-10.52,0.75,-3.23,-0.76,-0.10,-4.37
45654,3,-9.45,-0.58,-1.14,0.12,-0.06,-1.00
45669,4,-5.39,-9.40,-0.16,-0.52,0.05,-0.09
45685,5,-8.47,2.46,-4.03,-0.44,0.11,-0.87
45701,0,-15.18,3.86,3.74,-2.50,-2.33,-2.03
45717,1,-4.32,7.42,3.83,0.12,-0.20,-0.17
45733,2,-8.85,-5.25,-1.08,-1.37,0.61,-1.03
45749,3,-9.99,0.72,-0.36,-0.31,-0.02,-1.46
45764,4,-6.88,-11.12,-4.19,0.09,0.27,-0.61
45781,5,-9.32,2.57,-2.47,-0.10,-0.13,-0.28
45797,0,9.84,-21.25,-20.88,2.78,0.95,2.64
45812,1,-3.72,8.28,4.53,0.48,0.77,-1.22
45829,2,-14.78,-13.93,10.85,-0.92,0.79,0.22
45844,3,-15.73,2.36,0.63,0.66,1.04,-2.60
45861,4,-12.79,-12.60,6.22,-1.88,-0.70,0.31
45876,5,-11.32,7.84,-1.75,0.15,-0.84,0.94
45892,0,-10.19,-17.16,5.31,0.72,2.14,2.05
45908,1,-10.56,11.41,6.78,0.58,3.78,-4.37
45924,2,-9.51,2.16,-8.08,-0.18,0.75,1.56
45940,3,-10.14,-6.64,-1.14,1.42,0.92,-1.95
45956,4,-5.32,-2.43,-11.12,-0.19,-0.54,0.64
45972,5,-14.32,-1.22,-5.37,0.71,-0.67,1.77
45988,0,-4.31,-7.54,5.09,0.05,-0.00,0.03
46004,1,8.16,9.39,-1.42,1.04,0.23,-1.35
46019,2,-8.63,1.16,-3.42,1.29,0.46,0.90
46036,3,-0.21,-3.82,2.83,-0.53,-0.08,0.10
46051,4,-8.28,-1.06,-4.60,-0.81,1.89,0.92
46067,5,-9.38,-1.24,-3.80,-0.82,-0.24,1.56
46083,0,-4.34,-7.15,5.80,-0.28,-0.08,0.05
46099,1,0.93,9.96,1.53,-0.49,-2.92,3.63
46115,2,-9.17,-0.53,-2.27,-0.61,0.16,0.58
46131,3,-3.44,-4.66,-0.14,-0.34,-0.98,3.42
46146,4,26.98,7.35,-89.48,-19.89,0.42,0.42
46160,5,27.04,26.98,7.35,-19.69,0.42,0.42
46174,0,26.98,7.35,0.88,-19.89,0.42,0.42
46187,1,26.98,7.35,-89.48,-19.89,0.42,0.42
46202,2,26.98,7.35,-89.48,-19.80,0.42,0.42
46215,3,26.98,7.35,-89.49,0.19,0.42,0.42
46228,4,26.98,7.35,-89.48,-19.89,0.42,0.42
46243,5,26.98,7.35,0.88,-19.89,0.42,0.42
46256,0,27.04,26.98,7.35,-19.89,0.42,0.42
46269,1,26.98,7.35,0.88,0.19,0.42,0.42
46284,2,26.98,7.35,0.88,-19.89,0.42,0.42
46297,3,26.98,7.35,-89.48,0.19,0.42,0.42
46310,4,26.98,7.35,-89.48,0.19,0.42,0.42
46324,5,26.98,7.35,0.88,-19.89,0.42,0.42
46338,0,26.98,7.35,-88.61,-19.89,0.42,0.42
46351,1,27.04,26.98,7.35,-19.89,0.42,0.42
46365,2,27.04,26.98,7.35,-19.89,0.42,0.42
46379,3,26.98,7.35,-89.49,0.19,0.42,0.42
46392,4,26.98,7.35,-88.26,-19.62,0.42,0.42
46406,5,26.98,7.35,-88.18,-19.62,0.42,0.42
46420,0,27.04,26.98,7.35,0.20,0.42,0.42
46434,1,27.04,26.98,7.35,-19.62,0.42,0.42
46447,2,26.98,7.35,0.88,-19.62,0.42,0.42
46461,3,26.98,7.35,-88.26,-19.62,0.42,0.42
46475,4,26.98,7.35,-87.86,-19.61,0.42,0.42
46488,5,26.98,7.35,-88.25,0.20,0.42,0.42
46502,0,26.98,7.35,-87.38,-19.62,0.42,0.42
46516,1,26.98,7.35,-88.26,-19.62,0.42,0.42
46529,2,26.98,7.35,-88.26,-19.61,0.42,0.42
46544,3,26.98,7.35,-88.26,-19.62,0.42,0.42
46557,4,27.04,26.98,7.35,0.20,0.42,0.42
46570,5,27.04,26.98,7.35,-19.62,0.42,0.42
46585,0,27.04,26.98,7.35,-19.61,0.42,0.42
46598,1,26.98,7.35,0.88,-19.62,0.42,0.42
46612,2,26.98,7.35,-88.26,-19.38,0.42,0.42
46626,3,26.98,7.35,0.88,-19.61,0.42,0.42
46639,4,26.98,7.35,0.88,0.20,0.42,0.42
46653,5,26.98,7.35,-87.03,-19.34,0.42,0.42
46666,0,26.98,7.35,-87.02,0.20,0.42,0.42
46680,1,26.98,7.35,0.89,-19.34,0.42,0.42
46694,2,26.98,7.35,-87.02,-19.34,0.42,0.42
46707,3,26.98,7.35,0.89,-19.34,0.42,0.42
46721,4,27.04,26.98,7.35,0.20,0.42,0.42
46735,5,26.98,7.35,-87.03,0.20,0.42,0.42
46748,0,26.98,7.35,0.89,-19.34,0.42,0.42
46762,1,26.98,7.35,-86.15,0.20,0.42,0.42
46776,2,27.04,26.98,7.35,-19.34,0.42,0.42
46789,3,26.98,7.35,0.89,-19.34,0.42,0.42
46803,4,26.98,7.35,0.89,-19.34,0.42,0.42
46817,5,26.98,7.35,-87.03,0.20,0.42,0.42
46830,0,26.98,7.35,-86.20,-19.34,0.42,0.42
46845,1,26.98,7.35,0.89,-19.13,0.42,0.42
46858,2,26.98,7.35,0.89,-19.12,0.42,0.42
46871,3,26.98,7.35,-87.02,-19.34,0.42,0.42
46886,4,26.98,7.35,-87.02,-19.34,0.42,0.42
46899,5,26.98,7.35,-87.03,-19.34,0.42,0.42
46912,0,26.98,7.35,0.89,0.20,0.42,0.42
46927,1,27.04,26.98,7.35,-19.07,0.42,0.42
46940,2,26.98,7.35,-85.68,0.20,0.42,0.42
46953,3,26.98,7.35,0.89,-19.07,0.42,0.42
46968,4,27.04,26.98,7.35,-19.07,0.42,0.42
46981,5,27.04,26.98,7.35,-19.07,0.42,0.42
46994,0,26.98,7.35,-85.81,-19.07,0.42,0.42
47008,1,26.98,7.35,-85.37,-19.07,0.42,0.42
47022,2,26.98,7.35,0.89,-19.07,0.42,0.42
47036,3,26.98,7.35,-85.80,0.20,0.42,0.42
47049,4,26.98,7.35,0.89,-19.07,0.42,0.42
47063,5,26.98,7.35,-85.11,0.20,0.42,0.42
47077,0,26.98,7.35,0.89,0.00,0.42,0.42
47090,1,26.98,7.35,-85.80,0.00,0.42,0.42
47104,2,26.98,7.35,-85.81,-19.07,0.42,0.42
47117,3,26.98,7.35,-85.80,-18.85,0.42,0.42
47131,4,26.98,7.35,0.89,-19.07,0.42,0.42
47145,5,26.98,7.35,0.89,-19.07,0.42,0.42
47159,0,26.98,7.35,0.89,-19.07,0.42,0.42
47172,1,26.98,7.35,0.89,-18.80,0.42,0.42
47186,2,26.98,7.35,0.90,0.20,0.42,0.42
47199,3,26.98,7.35,-84.58,-18.80,0.42,0.42
47213,4,26.98,7.35,-84.58,-18.80,0.42,0.42
47227,5,26.98,102.98,101.74,-8.99,0.42,0.42
47241,0,26.98,7.35,-84.58,-18.80,0.42,0.42
47254,1,26.98,7.35,-84.58,-18.80,0.42,0.42
47269,2,26.98,7.35,0.90,0.20,0.42,0.42
47282,3,26.98,7.35,0.90,-18.80,0.42,0.42
47295,4,26.98,7.35,-84.58,-18.80,0.42,0.42
47310,5,26.98,7.35,-84.58,0.20,0.42,0.42
47323,0,27.04,26.98,7.35,-18.80,0.42,0.42
47336,1,26.98,7.35,0.90,-18.80,0.42,0.42
47351,2,26.98,7.35,0.90,-18.80,0.42,0.42
47364,3,26.98,7.35,0.90,-18.80,0.42,0.42
47377,4,26.98,102.97,1.23,-8.99,0.55,0.42
47391,5,27.04,26.98,7.35,-18.80,0.42,0.42
